image_id,x1,y1,x2,y2,x3,y3,x4,y4,x_min,y_min,x_max,y_max
sunhl-1th-09-Jan-2017-214 A AP_5.jpg,0.18716577540106952,0.08333333333333333,0.7647058823529411,0.08333333333333333,0.1657754010695187,0.84375,0.8288770053475936,0.90625,0.421259842519685,0.21802679658952498,0.6053149606299213,0.2570036540803898
sunhl-1th-09-Jan-2017-214 A AP_6.jpg,0.23222748815165878,0.07894736842105263,0.8293838862559242,0.09649122807017543,0.16587677725118483,0.9122807017543859,0.8293838862559242,0.8859649122807017,0.3956692913385827,0.26999593991067805,0.6033464566929134,0.31628095818108
sunhl-1th-09-Jan-2017-214 A AP_7.jpg,0.1643835616438356,0.08653846153846154,0.771689497716895,0.07692307692307693,0.1735159817351598,0.9134615384615384,0.8310502283105022,0.7980769230769231,0.4074803149606299,0.3280552172147787,0.6230314960629921,0.3702801461632156
sunhl-1th-09-Jan-2017-214 A AP_8.jpg,0.16587677725118483,0.25196850393700787,0.7061611374407583,0.07874015748031496,0.1848341232227488,0.9133858267716536,0.8293838862559242,0.8582677165354331,0.4271653543307087,0.3710921640276086,0.6348425196850394,0.4226552984165652
sunhl-1th-09-Jan-2017-214 A AP_9.jpg,0.16517857142857142,0.20833333333333334,0.7633928571428571,0.08333333333333333,0.19642857142857142,0.9097222222222222,0.8303571428571429,0.7291666666666666,0.43996062992125984,0.42184328055217213,0.6604330708661418,0.48030856678846934
sunhl-1th-09-Jan-2017-214 A AP_10.jpg,0.16666666666666666,0.2116788321167883,0.7441860465116279,0.08029197080291971,0.18604651162790697,0.9124087591240876,0.8294573643410853,0.7956204379562044,0.4547244094488189,0.4778725131952903,0.7086614173228346,0.5334957369062119
sunhl-1th-09-Jan-2017-214 A AP_11.jpg,0.1684981684981685,0.16058394160583941,0.7252747252747253,0.08029197080291971,0.16483516483516483,0.9124087591240876,0.8315018315018315,0.8978102189781022,0.47244094488188976,0.5363377994315875,0.7411417322834646,0.5919610231425091
sunhl-1th-09-Jan-2017-214 A AP_12.jpg,0.23367697594501718,0.08163265306122448,0.8316151202749141,0.14965986394557823,0.16494845360824742,0.673469387755102,0.7697594501718213,0.9115646258503401,0.45866141732283466,0.5996751928542428,0.7450787401574803,0.6593585058871295
sunhl-1th-09-Jan-2017-214 A AP_13.jpg,0.3233333333333333,0.08280254777070063,0.83,0.34394904458598724,0.16666666666666666,0.6050955414012739,0.7433333333333333,0.910828025477707,0.4045275590551181,0.6613885505481121,0.6998031496062992,0.7251319529029638
sunhl-1th-09-Jan-2017-214 A AP_14.jpg,0.29310344827586204,0.08024691358024691,0.8310344827586207,0.43209876543209874,0.16551724137931034,0.6481481481481481,0.7,0.9135802469135802,0.35039370078740156,0.7186358099878197,0.6358267716535433,0.784409257003654
sunhl-1th-09-Jan-2017-214 A AP_15.jpg,0.30654761904761907,0.08092485549132948,0.8303571428571429,0.3815028901734104,0.16666666666666666,0.6589595375722543,0.7440476190476191,0.9132947976878613,0.2578740157480315,0.7795371498172959,0.5885826771653543,0.8497766950872919
sunhl-1th-09-Jan-2017-214 A AP_16.jpg,0.2570621468926554,0.08121827411167512,0.8305084745762712,0.27918781725888325,0.16666666666666666,0.6649746192893401,0.7768361581920904,0.9137055837563451,0.20275590551181102,0.8412505075111653,0.5511811023622047,0.9212342671538774
sunhl-1th-09-Jan-2017-214 C AP_0.jpg,0.1646586345381526,0.4583333333333333,0.7991967871485943,0.08333333333333333,0.18072289156626506,0.90625,0.8313253012048193,0.5729166666666666,0.30585683297180044,0.020209580838323353,0.5759219088937093,0.0561377245508982
sunhl-1th-09-Jan-2017-214 C AP_1.jpg,0.1646586345381526,0.4065934065934066,0.7670682730923695,0.07692307692307693,0.23293172690763053,0.9120879120879121,0.8313253012048193,0.6373626373626373,0.324295010845987,0.048652694610778445,0.5943600867678959,0.08270958083832336
sunhl-1th-09-Jan-2017-214 C AP_2.jpg,0.1643192488262911,0.24752475247524752,0.7934272300469484,0.07920792079207921,0.22535211267605634,0.9108910891089109,0.8309859154929577,0.693069306930693,0.3676789587852495,0.07971556886227545,0.5986984815618221,0.11751497005988024
sunhl-1th-09-Jan-2017-214 C AP_3.jpg,0.16574585635359115,0.12790697674418605,0.8066298342541437,0.08139534883720931,0.2596685082872928,0.8953488372093024,0.8287292817679558,0.9069767441860465,0.40455531453362253,0.11901197604790419,0.6008676789587852,0.15119760479041916
sunhl-1th-09-Jan-2017-214 C AP_4.jpg,0.1656441717791411,0.125,0.7914110429447853,0.07692307692307693,0.1656441717791411,0.9134615384615384,0.8282208588957055,0.8461538461538461,0.4349240780911063,0.15868263473053892,0.6117136659436009,0.19760479041916168
sunhl-1th-09-Jan-2017-214 C AP_5.jpg,0.17714285714285713,0.0761904761904762,0.8114285714285714,0.10476190476190476,0.1657142857142857,0.9142857142857143,0.8285714285714286,0.9142857142857143,0.4197396963123644,0.2088323353293413,0.6095444685466378,0.24812874251497005
sunhl-1th-09-Jan-2017-214 C AP_6.jpg,0.16666666666666666,0.13333333333333333,0.696969696969697,0.08333333333333333,0.2222222222222222,0.9083333333333333,0.8282828282828283,0.8083333333333333,0.4240780911062907,0.25673652694610777,0.6388286334056399,0.30164670658682635
sunhl-1th-09-Jan-2017-214 C AP_7.jpg,0.1650943396226415,0.25,0.6792452830188679,0.07857142857142857,0.19339622641509435,0.9142857142857143,0.8301886792452831,0.7214285714285714,0.44468546637744033,0.3005239520958084,0.6746203904555315,0.3529191616766467
sunhl-1th-09-Jan-2017-214 C AP_8.jpg,0.1646586345381526,0.3081761006289308,0.678714859437751,0.08176100628930817,0.27710843373493976,0.9119496855345912,0.8313253012048193,0.660377358490566,0.45010845986984815,0.343562874251497,0.720173535791757,0.4030688622754491
sunhl-1th-09-Jan-2017-214 C AP_9.jpg,0.16666666666666666,0.3465909090909091,0.6702127659574468,0.07954545454545454,0.2765957446808511,0.9147727272727273,0.8297872340425532,0.5909090909090909,0.49349240780911063,0.38772455089820357,0.7993492407809111,0.4535928143712575
sunhl-1th-09-Jan-2017-214 C AP_10.jpg,0.16666666666666666,0.4,0.6700680272108843,0.07878787878787878,0.20748299319727892,0.9151515151515152,0.8299319727891157,0.7090909090909091,0.5477223427331888,0.43488023952095806,0.8665943600867679,0.4966317365269461
sunhl-1th-09-Jan-2017-214 C AP_11.jpg,0.16554054054054054,0.3082191780821918,0.722972972972973,0.0821917808219178,0.17229729729729729,0.910958904109589,0.831081081081081,0.8767123287671232,0.588937093275488,0.4940119760479042,0.9099783080260304,0.5486526946107785
sunhl-1th-09-Jan-2017-214 C AP_12.jpg,0.18151815181518152,0.08280254777070063,0.8316831683168316,0.22929936305732485,0.16501650165016502,0.6242038216560509,0.7722772277227723,0.910828025477707,0.5856832971800434,0.5527694610778443,0.9143167028199566,0.6115269461077845
sunhl-1th-09-Jan-2017-214 C AP_13.jpg,0.27697841726618705,0.0821256038647343,0.8309352517985612,0.41545893719806765,0.16546762589928057,0.5410628019323671,0.6618705035971223,0.9130434782608695,0.5412147505422994,0.5954341317365269,0.8427331887201736,0.6729041916167665
sunhl-1th-09-Jan-2017-214 C AP_14.jpg,0.4028776978417266,0.08163265306122448,0.8309352517985612,0.4744897959183674,0.16546762589928057,0.42346938775510207,0.5755395683453237,0.9132653061224489,0.447939262472885,0.6538173652694611,0.7494577006507592,0.7271706586826348
sunhl-1th-09-Jan-2017-214 C AP_15.jpg,0.34824281150159747,0.08152173913043478,0.8306709265175719,0.5869565217391305,0.16613418530351437,0.4782608695652174,0.6549520766773163,0.9130434782608695,0.31778741865509763,0.6976047904191617,0.6572668112798264,0.7664670658682635
sunhl-1th-09-Jan-2017-214 C AP_16.jpg,0.336,0.08016877637130802,0.832,0.3881856540084388,0.16533333333333333,0.5485232067510548,0.7146666666666667,0.9156118143459916,0.18872017353579176,0.7462574850299402,0.5954446854663774,0.8349550898203593
sunhl-1th-09-Jan-2017-215 B AP_0.jpg,0.21518987341772153,0.07865168539325842,0.8312236286919831,0.5617977528089888,0.16455696202531644,0.33707865168539325,0.8016877637130801,0.9101123595505618,0.37462235649546827,0.044642857142857144,0.7326283987915407,0.08878968253968254
sunhl-1th-09-Jan-2017-215 B AP_1.jpg,0.2076271186440678,0.08247422680412371,0.8305084745762712,0.5463917525773195,0.1652542372881356,0.4742268041237113,0.7796610169491526,0.9072164948453608,0.3595166163141994,0.06398809523809523,0.716012084592145,0.11210317460317461
sunhl-1th-09-Jan-2017-215 B AP_2.jpg,0.17475728155339806,0.078125,0.8300970873786407,0.625,0.1650485436893204,0.734375,0.8058252427184466,0.90625,0.37009063444108764,0.09722222222222222,0.6812688821752266,0.12896825396825398
sunhl-1th-09-Jan-2017-215 B AP_3.jpg,0.16666666666666666,0.06666666666666667,0.8282828282828283,0.4444444444444444,0.23232323232323232,0.9111111111111111,0.8181818181818182,0.8666666666666667,0.37915407854984895,0.12797619047619047,0.6782477341389728,0.15029761904761904
sunhl-1th-09-Jan-2017-215 B AP_4.jpg,0.16568047337278108,0.21052631578947367,0.8284023668639053,0.07017543859649122,0.21301775147928995,0.9122807017543859,0.7988165680473372,0.8947368421052632,0.4229607250755287,0.1527777777777778,0.6782477341389728,0.1810515873015873
sunhl-1th-09-Jan-2017-215 B AP_5.jpg,0.1696969696969697,0.07692307692307693,0.7757575757575758,0.11538461538461539,0.16363636363636364,0.8974358974358975,0.8303030303030303,0.9102564102564102,0.4501510574018127,0.18452380952380953,0.6993957703927492,0.22321428571428573
sunhl-1th-09-Jan-2017-215 B AP_6.jpg,0.165,0.07777777777777778,0.81,0.16666666666666666,0.23,0.6888888888888889,0.83,0.9111111111111111,0.43051359516616317,0.2286706349206349,0.7326283987915407,0.27331349206349204
sunhl-1th-09-Jan-2017-215 B AP_7.jpg,0.1989247311827957,0.08196721311475409,0.8279569892473119,0.39344262295081966,0.16666666666666666,0.9016393442622951,0.8010752688172043,0.9016393442622951,0.4471299093655589,0.27827380952380953,0.7280966767371602,0.30853174603174605
sunhl-1th-09-Jan-2017-215 B AP_8.jpg,0.23163841807909605,0.12903225806451613,0.8305084745762712,0.08064516129032258,0.1638418079096045,0.9032258064516129,0.8135593220338984,0.9032258064516129,0.44410876132930516,0.3194444444444444,0.7114803625377644,0.3501984126984127
sunhl-1th-09-Jan-2017-215 B AP_9.jpg,0.20430107526881722,0.08108108108108109,0.8064516129032258,0.20270270270270271,0.16666666666666666,0.8243243243243243,0.8279569892473119,0.9054054054054054,0.4335347432024169,0.35813492063492064,0.7145015105740181,0.3948412698412698
sunhl-1th-09-Jan-2017-215 B AP_10.jpg,0.22043010752688172,0.0821917808219178,0.7956989247311828,0.1232876712328767,0.16666666666666666,0.7808219178082192,0.8279569892473119,0.9041095890410958,0.43051359516616317,0.40228174603174605,0.7114803625377644,0.4384920634920635
sunhl-1th-09-Jan-2017-215 B AP_11.jpg,0.2512820512820513,0.08139534883720931,0.8307692307692308,0.16279069767441862,0.1641025641025641,0.7441860465116279,0.8256410256410256,0.9069767441860465,0.4244712990936556,0.4439484126984127,0.7190332326283988,0.48660714285714285
sunhl-1th-09-Jan-2017-215 B AP_12.jpg,0.26,0.07692307692307693,0.83,0.22115384615384615,0.165,0.6153846153846154,0.8,0.9134615384615384,0.4108761329305136,0.4905753968253968,0.7129909365558912,0.5421626984126984
sunhl-1th-09-Jan-2017-215 B AP_13.jpg,0.2236842105263158,0.08333333333333333,0.8289473684210527,0.25,0.16666666666666666,0.9074074074074074,0.8070175438596491,0.8611111111111112,0.3549848942598187,0.5436507936507936,0.6993957703927492,0.5972222222222222
sunhl-1th-09-Jan-2017-215 B AP_14.jpg,0.16597510373443983,0.2268041237113402,0.8298755186721992,0.08247422680412371,0.23651452282157676,0.9072164948453608,0.8132780082987552,0.8350515463917526,0.32628398791540786,0.6106150793650794,0.6903323262839879,0.6587301587301587
sunhl-1th-09-Jan-2017-215 B AP_15.jpg,0.16521739130434782,0.1724137931034483,0.8260869565217391,0.08045977011494253,0.16521739130434782,0.9080459770114943,0.8304347826086956,0.8620689655172413,0.3413897280966767,0.6716269841269841,0.6888217522658611,0.714781746031746
sunhl-1th-09-Jan-2017-215 B AP_16.jpg,0.16605166051660517,0.07954545454545454,0.8302583025830258,0.10227272727272728,0.18450184501845018,0.7840909090909091,0.8191881918819188,0.9090909090909091,0.3066465256797583,0.7321428571428571,0.716012084592145,0.7757936507936508
sunhl-1th-09-Jan-2017-215 C AP_0.jpg,0.1650943396226415,0.075,0.8301886792452831,0.2375,0.18396226415094338,0.9125,0.7877358490566038,0.9125,0.3205298013245033,0.03626666666666667,0.6013245033112583,0.07893333333333333
sunhl-1th-09-Jan-2017-215 C AP_1.jpg,0.1642512077294686,0.26666666666666666,0.782608695652174,0.08,0.17391304347826086,0.9066666666666666,0.8309178743961353,0.76,0.3218543046357616,0.08266666666666667,0.5960264900662252,0.12266666666666666
sunhl-1th-09-Jan-2017-215 C AP_2.jpg,0.164021164021164,0.3375,0.798941798941799,0.075,0.25396825396825395,0.9125,0.8306878306878307,0.6875,0.3390728476821192,0.12053333333333334,0.5894039735099338,0.1632
sunhl-1th-09-Jan-2017-215 C AP_3.jpg,0.16352201257861634,0.375,0.7861635220125787,0.075,0.16352201257861634,0.9125,0.8301886792452831,0.825,0.38675496688741723,0.1552,0.5973509933774834,0.19786666666666666
sunhl-1th-09-Jan-2017-215 C AP_4.jpg,0.19148936170212766,0.14285714285714285,0.8031914893617021,0.08333333333333333,0.16489361702127658,0.8095238095238095,0.8297872340425532,0.9047619047619048,0.37218543046357616,0.20266666666666666,0.6211920529801325,0.24746666666666667
sunhl-1th-09-Jan-2017-215 C AP_5.jpg,0.24390243902439024,0.08235294117647059,0.8292682926829268,0.25882352941176473,0.16585365853658537,0.9058823529411765,0.8048780487804879,0.8941176470588236,0.3536423841059603,0.2501333333333333,0.6251655629139072,0.29546666666666666
sunhl-1th-09-Jan-2017-215 C AP_6.jpg,0.2153846153846154,0.1095890410958904,0.8307692307692308,0.0821917808219178,0.1641025641025641,0.9041095890410958,0.7692307692307693,0.9041095890410958,0.35496688741721855,0.2976,0.6132450331125828,0.33653333333333335
sunhl-1th-09-Jan-2017-215 C AP_7.jpg,0.18974358974358974,0.07246376811594203,0.8307692307692308,0.10144927536231885,0.1641025641025641,0.8115942028985508,0.8256410256410256,0.9130434782608695,0.3443708609271523,0.34613333333333335,0.6026490066225165,0.38293333333333335
sunhl-1th-09-Jan-2017-215 C AP_8.jpg,0.21105527638190955,0.07692307692307693,0.8291457286432161,0.16666666666666666,0.1658291457286432,0.782051282051282,0.7989949748743719,0.9102564102564102,0.33642384105960266,0.3893333333333333,0.6,0.43093333333333333
sunhl-1th-09-Jan-2017-215 C AP_9.jpg,0.2767857142857143,0.08163265306122448,0.8303571428571429,0.25510204081632654,0.16517857142857142,0.7346938775510204,0.78125,0.9081632653061225,0.2993377483443709,0.4368,0.5960264900662252,0.48906666666666665
sunhl-1th-09-Jan-2017-215 C AP_10.jpg,0.16591928251121077,0.07766990291262135,0.8295964125560538,0.3592233009708738,0.16591928251121077,0.6699029126213593,0.7892376681614349,0.912621359223301,0.2860927152317881,0.4896,0.5814569536423841,0.5445333333333333
sunhl-1th-09-Jan-2017-215 C AP_11.jpg,0.2550607287449393,0.08264462809917356,0.8299595141700404,0.2231404958677686,0.1659919028340081,0.8842975206611571,0.7975708502024291,0.9090909090909091,0.2251655629139073,0.5482666666666667,0.552317880794702,0.6128
sunhl-1th-09-Jan-2017-215 C AP_12.jpg,0.16532258064516128,0.08333333333333333,0.8306451612903226,0.09523809523809523,0.1814516129032258,0.9047619047619048,0.8145161290322581,0.6309523809523809,0.2304635761589404,0.6245333333333334,0.5589403973509933,0.6693333333333333
sunhl-1th-09-Jan-2017-215 C AP_13.jpg,0.16666666666666666,0.32786885245901637,0.7790697674418605,0.08196721311475409,0.20155038759689922,0.9098360655737705,0.8294573643410853,0.680327868852459,0.23443708609271524,0.6714666666666667,0.5761589403973509,0.7365333333333334
sunhl-1th-09-Jan-2017-215 C AP_14.jpg,0.16532258064516128,0.29310344827586204,0.8306451612903226,0.07758620689655173,0.23790322580645162,0.9137931034482759,0.8185483870967742,0.6724137931034483,0.24635761589403973,0.7306666666666667,0.5748344370860927,0.7925333333333333
sunhl-1th-09-Jan-2017-215 C AP_15.jpg,0.20253164556962025,0.14666666666666667,0.8312236286919831,0.08,0.16455696202531644,0.9066666666666666,0.8059071729957806,0.8666666666666667,0.2503311258278146,0.7930666666666667,0.5642384105960265,0.8330666666666666
sunhl-1th-09-Jan-2017-215 C AP_16.jpg,0.16541353383458646,0.1125,0.7894736842105263,0.075,0.17669172932330826,0.9125,0.8308270676691729,0.9,0.24503311258278146,0.8453333333333334,0.5973509933774834,0.888
sunhl-1th-09-Jan-2017-215 D AP_0.jpg,0.16517857142857142,0.07142857142857142,0.8303571428571429,0.14285714285714285,0.19196428571428573,0.9107142857142857,0.7991071428571429,0.8928571428571429,0.2743142144638404,0.07122641509433962,0.5536159600997507,0.09764150943396227
sunhl-1th-09-Jan-2017-215 D AP_1.jpg,0.16393442622950818,0.25,0.7923497267759563,0.08333333333333333,0.22950819672131148,0.9,0.8306010928961749,0.6,0.30798004987531175,0.1009433962264151,0.5361596009975063,0.12924528301886792
sunhl-1th-09-Jan-2017-215 D AP_2.jpg,0.16483516483516483,0.32142857142857145,0.7417582417582418,0.08333333333333333,0.19230769230769232,0.9047619047619048,0.8296703296703297,0.8095238095238095,0.33665835411471323,0.12264150943396226,0.5635910224438903,0.16226415094339622
sunhl-1th-09-Jan-2017-215 D AP_3.jpg,0.1641025641025641,0.3888888888888889,0.7846153846153846,0.07777777777777778,0.2205128205128205,0.9111111111111111,0.8307692307692308,0.6222222222222222,0.341645885286783,0.16367924528301886,0.5847880299251871,0.20613207547169812
sunhl-1th-09-Jan-2017-215 D AP_4.jpg,0.1919191919191919,0.1375,0.7929292929292929,0.075,0.16666666666666666,0.775,0.8282828282828283,0.9125,0.35037406483790523,0.21273584905660378,0.5972568578553616,0.2504716981132076
sunhl-1th-09-Jan-2017-215 D AP_5.jpg,0.16589861751152074,0.08,0.8294930875576036,0.13333333333333333,0.18433179723502305,0.9066666666666666,0.8064516129032258,0.88,0.33915211970074816,0.2617924528301887,0.6097256857855362,0.2971698113207547
sunhl-1th-09-Jan-2017-215 D AP_6.jpg,0.16587677725118483,0.1323529411764706,0.8293838862559242,0.07352941176470588,0.17061611374407584,0.9117647058823529,0.8246445497630331,0.9117647058823529,0.34538653366583544,0.30754716981132074,0.6084788029925187,0.33962264150943394
sunhl-1th-09-Jan-2017-215 D AP_7.jpg,0.16593886462882096,0.08064516129032258,0.8253275109170306,0.0967741935483871,0.23580786026200873,0.6774193548387096,0.8296943231441049,0.9032258064516129,0.33541147132169574,0.3608490566037736,0.6209476309226932,0.3900943396226415
sunhl-1th-09-Jan-2017-215 D AP_8.jpg,0.16666666666666666,0.07954545454545454,0.8288288288288288,0.32954545454545453,0.18468468468468469,0.6022727272727273,0.8288288288288288,0.9090909090909091,0.3428927680798005,0.41839622641509433,0.6197007481296758,0.45990566037735847
sunhl-1th-09-Jan-2017-215 D AP_9.jpg,0.20087336244541484,0.08108108108108109,0.8296943231441049,0.2972972972972973,0.16593886462882096,0.6081081081081081,0.7336244541484717,0.9054054054054054,0.3229426433915212,0.47735849056603774,0.6084788029925187,0.5122641509433963
sunhl-1th-09-Jan-2017-215 D AP_10.jpg,0.16589861751152074,0.08163265306122448,0.8294930875576036,0.12244897959183673,0.20276497695852536,0.9081632653061225,0.815668202764977,0.6836734693877551,0.30174563591022446,0.5410377358490566,0.5723192019950125,0.5872641509433962
sunhl-1th-09-Jan-2017-215 D AP_11.jpg,0.1652542372881356,0.31645569620253167,0.7711864406779662,0.0759493670886076,0.19491525423728814,0.9113924050632911,0.8305084745762712,0.759493670886076,0.31296758104738154,0.6028301886792453,0.6072319201995012,0.6400943396226415
sunhl-1th-09-Jan-2017-215 D AP_12.jpg,0.16666666666666666,0.14754098360655737,0.7682926829268293,0.08196721311475409,0.2032520325203252,0.9016393442622951,0.8292682926829268,0.8032786885245902,0.314214463840399,0.6641509433962264,0.6209476309226932,0.6929245283018868
sunhl-1th-09-Jan-2017-215 D AP_13.jpg,0.1652892561983471,0.07142857142857142,0.8305785123966942,0.08928571428571429,0.17355371900826447,0.8214285714285714,0.8223140495867769,0.9107142857142857,0.31296758104738154,0.7216981132075472,0.614713216957606,0.7481132075471698
sunhl-1th-09-Jan-2017-215 D AP_14.jpg,0.2114695340501792,0.07894736842105263,0.8279569892473119,0.2894736842105263,0.16487455197132617,0.9078947368421053,0.8315412186379928,0.8947368421052632,0.2805486284289277,0.7707547169811321,0.628428927680798,0.8066037735849056
sunhl-1th-09-Jan-2017-215 D AP_15.jpg,0.16666666666666666,0.07272727272727272,0.8297872340425532,0.09090909090909091,0.16666666666666666,0.7090909090909091,0.7588652482269503,0.9090909090909091,0.2743142144638404,0.8358490566037736,0.6259351620947631,0.8617924528301887
sunhl-1th-09-Jan-2017-215 D AP_16.jpg,0.17993079584775087,0.078125,0.8304498269896193,0.1875,0.16608996539792387,0.90625,0.8304498269896193,0.890625,0.24812967581047382,0.8768867924528302,0.6084788029925187,0.9070754716981132
sunhl-1th-09-Jan-2017-215 E AP_0.jpg,0.20851063829787234,0.0759493670886076,0.8297872340425532,0.26582278481012656,0.16595744680851063,0.9113924050632911,0.7957446808510639,0.759493670886076,0.2625,0.024101307189542485,0.5295454545454545,0.056372549019607844
sunhl-1th-09-Jan-2017-215 E AP_1.jpg,0.2,0.11904761904761904,0.8127659574468085,0.08333333333333333,0.16595744680851063,0.9047619047619048,0.8297872340425532,0.6309523809523809,0.25795454545454544,0.061274509803921566,0.525,0.09558823529411764
sunhl-1th-09-Jan-2017-215 E AP_2.jpg,0.16666666666666666,0.34177215189873417,0.8108108108108109,0.0759493670886076,0.26576576576576577,0.9113924050632911,0.8288288288288288,0.7215189873417721,0.26931818181818185,0.09395424836601307,0.5215909090909091,0.12622549019607843
sunhl-1th-09-Jan-2017-215 E AP_3.jpg,0.1794871794871795,0.2857142857142857,0.7897435897435897,0.08333333333333333,0.1641025641025641,0.9047619047619048,0.8307692307692308,0.6904761904761905,0.31022727272727274,0.12540849673202614,0.5318181818181819,0.1597222222222222
sunhl-1th-09-Jan-2017-215 E AP_4.jpg,0.16494845360824742,0.313953488372093,0.8298969072164949,0.08139534883720931,0.2422680412371134,0.9069767441860465,0.8092783505154639,0.8372093023255814,0.31931818181818183,0.15931372549019607,0.5397727272727273,0.19444444444444445
sunhl-1th-09-Jan-2017-215 E AP_5.jpg,0.2,0.20930232558139536,0.815,0.08139534883720931,0.165,0.8372093023255814,0.83,0.9069767441860465,0.32386363636363635,0.2005718954248366,0.5511363636363636,0.23570261437908496
sunhl-1th-09-Jan-2017-215 E AP_6.jpg,0.25833333333333336,0.08333333333333333,0.8,0.23148148148148148,0.16666666666666666,0.7592592592592593,0.8291666666666667,0.9074074074074074,0.29659090909090907,0.23774509803921567,0.5693181818181818,0.2818627450980392
sunhl-1th-09-Jan-2017-215 E AP_7.jpg,0.21940928270042195,0.0761904761904762,0.8312236286919831,0.2,0.16455696202531644,0.6952380952380952,0.7763713080168776,0.9142857142857143,0.2863636363636364,0.28104575163398693,0.5556818181818182,0.32393790849673204
sunhl-1th-09-Jan-2017-215 E AP_8.jpg,0.2047244094488189,0.07964601769911504,0.8307086614173228,0.2743362831858407,0.16535433070866143,0.7699115044247787,0.7519685039370079,0.911504424778761,0.26704545454545453,0.3235294117647059,0.5556818181818182,0.36968954248366015
sunhl-1th-09-Jan-2017-215 E AP_9.jpg,0.2170212765957447,0.0761904761904762,0.7829787234042553,0.18095238095238095,0.16595744680851063,0.7142857142857143,0.8297872340425532,0.9142857142857143,0.2625,0.37173202614379086,0.5295454545454545,0.414624183006536
sunhl-1th-09-Jan-2017-215 E AP_10.jpg,0.2066115702479339,0.07751937984496124,0.8305785123966942,0.23255813953488372,0.1652892561983471,0.6976744186046512,0.8140495867768595,0.9147286821705426,0.25227272727272726,0.414624183006536,0.5272727272727272,0.4673202614379085
sunhl-1th-09-Jan-2017-215 E AP_11.jpg,0.2570281124497992,0.07936507936507936,0.8313253012048193,0.29365079365079366,0.1646586345381526,0.6904761904761905,0.7951807228915663,0.9126984126984127,0.22386363636363638,0.4673202614379085,0.5068181818181818,0.5187908496732027
sunhl-1th-09-Jan-2017-215 E AP_12.jpg,0.23622047244094488,0.07971014492753623,0.8110236220472441,0.2028985507246377,0.16535433070866143,0.8840579710144928,0.8307086614173228,0.9130434782608695,0.20454545454545456,0.5204248366013072,0.49318181818181817,0.576797385620915
sunhl-1th-09-Jan-2017-215 E AP_13.jpg,0.16607773851590105,0.26666666666666666,0.7703180212014135,0.08,0.22614840989399293,0.9133333333333333,0.8303886925795053,0.7533333333333333,0.1943181818181818,0.5772058823529411,0.5159090909090909,0.6384803921568627
sunhl-1th-09-Jan-2017-215 E AP_14.jpg,0.16666666666666666,0.27205882352941174,0.7836879432624113,0.08088235294117647,0.2127659574468085,0.9117647058823529,0.8297872340425532,0.7205882352941176,0.2318181818181818,0.6458333333333334,0.5522727272727272,0.7013888888888888
sunhl-1th-09-Jan-2017-215 E AP_15.jpg,0.16614420062695925,0.175,0.7586206896551724,0.08333333333333333,0.19435736677115986,0.9083333333333333,0.8307210031347962,0.8666666666666667,0.24204545454545454,0.7001633986928104,0.6045454545454545,0.7491830065359477
sunhl-1th-09-Jan-2017-215 E AP_16.jpg,0.17592592592592593,0.0782608695652174,0.8024691358024691,0.14782608695652175,0.16666666666666666,0.8347826086956521,0.8302469135802469,0.9130434782608695,0.24545454545454545,0.7549019607843137,0.6136363636363636,0.8018790849673203
sunhl-1th-09-Jan-2017-215 G AP_0.jpg,0.1660377358490566,0.3221476510067114,0.8226415094339623,0.08053691275167785,0.24528301886792453,0.912751677852349,0.8301886792452831,0.6375838926174496,0.2540983606557377,0.02242152466367713,0.5644028103044496,0.08316347329800244
sunhl-1th-09-Jan-2017-215 G AP_1.jpg,0.1652892561983471,0.4418604651162791,0.731404958677686,0.07751937984496124,0.30578512396694213,0.9147286821705426,0.8305785123966942,0.5968992248062015,0.3044496487119438,0.06685690990623726,0.5878220140515222,0.11944557684467999
sunhl-1th-09-Jan-2017-215 G AP_2.jpg,0.16666666666666666,0.4094488188976378,0.7450980392156863,0.07874015748031496,0.28921568627450983,0.9133858267716536,0.8284313725490197,0.6535433070866141,0.3770491803278688,0.10966163880962088,0.6159250585480094,0.16143497757847533
sunhl-1th-09-Jan-2017-215 G AP_3.jpg,0.20175438596491227,0.3508771929824561,0.7236842105263158,0.07894736842105263,0.16666666666666666,0.9122807017543859,0.8289473684210527,0.6578947368421053,0.39695550351288056,0.15328169588259274,0.6639344262295082,0.19975540154912352
sunhl-1th-09-Jan-2017-215 G AP_4.jpg,0.1646586345381526,0.27884615384615385,0.8313253012048193,0.07692307692307693,0.1686746987951807,0.875,0.8273092369477911,0.9134615384615384,0.39227166276346603,0.1924174480228292,0.6838407494145199,0.23481451284141866
sunhl-1th-09-Jan-2017-215 G AP_5.jpg,0.16546762589928057,0.07751937984496124,0.7805755395683454,0.13178294573643412,0.22661870503597123,0.7286821705426356,0.8309352517985612,0.9147286821705426,0.38992974238875877,0.23726049735018345,0.7154566744730679,0.28984916428862617
sunhl-1th-09-Jan-2017-215 G AP_6.jpg,0.1646090534979424,0.07758620689655173,0.831275720164609,0.20689655172413793,0.18930041152263374,0.7586206896551724,0.7942386831275721,0.9137931034482759,0.41217798594847777,0.2833265389319201,0.6967213114754098,0.33061557276803916
